person,personLabel,propLabel,ppaLabel,qual_propLabel,qual_valueLabel,qual_value,prop,ppa,qual_prop,s
https://beyond-notability.wikibase.cloud/entity/Q329,Emma Elizabeth Cope,spoke at,meeting,of,Berkshire Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q1465,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q329-c4765c3c-45df-705e-84ba-06961a250e33
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1896-08-01T00:00:00Z,1896-08-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee37cde5-4037-754f-deca-0a5ef1a7b69d
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Andrew and Nicholas Tremayne,Andrew and Nicholas Tremayne,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee37cde5-4037-754f-deca-0a5ef1a7b69d
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee37cde5-4037-754f-deca-0a5ef1a7b69d
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1901-07-31T00:00:00Z,1901-07-31T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c2af9ca0-48f9-15a2-48e3-9384f39883ad
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Edmund and Richard Tremayne,Edmund and Richard Tremayne,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c2af9ca0-48f9-15a2-48e3-9384f39883ad
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c2af9ca0-48f9-15a2-48e3-9384f39883ad
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1905-07-19T00:00:00Z,1905-07-19T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee292e39-485a-541a-6aed-4c442561a751
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Lydford Town,Lydford Town,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee292e39-485a-541a-6aed-4c442561a751
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-ee292e39-485a-541a-6aed-4c442561a751
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1907-07-24T00:00:00Z,1907-07-24T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-2011558a-41fd-aa89-41bd-a211b563d289
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-2011558a-41fd-aa89-41bd-a211b563d289
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1903-07-01T00:00:00Z,1903-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-654586aa-41ba-8c71-86de-c243c0a2a654
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Nicholas Radford 1385(?)-1455,Nicholas Radford 1385(?)-1455,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-654586aa-41ba-8c71-86de-c243c0a2a654
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-654586aa-41ba-8c71-86de-c243c0a2a654
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1914-01-01T00:00:00Z,1914-01-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-94628529-495b-051e-03b3-3c68e6d704c0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Tavistock Abbey,Tavistock Abbey,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-94628529-495b-051e-03b3-3c68e6d704c0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-94628529-495b-051e-03b3-3c68e6d704c0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1912-07-24T00:00:00Z,1912-07-24T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7f058cef-4d69-97cb-1991-2b635b6ca0e5
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Plymouth China,Plymouth China,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7f058cef-4d69-97cb-1991-2b635b6ca0e5
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7f058cef-4d69-97cb-1991-2b635b6ca0e5
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1912-07-24T00:00:00Z,1912-07-24T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c20b617b-4456-9966-8230-c75ea701583a
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,The Fight at Clyst in 1455,The Fight at Clyst in 1455,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c20b617b-4456-9966-8230-c75ea701583a
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-c20b617b-4456-9966-8230-c75ea701583a
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1890-07-01T00:00:00Z,1890-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-602f35c3-4f9a-f89b-b5e0-78e1ec62d4ec
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,History of the church at Lydford,History of the church at Lydford,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-602f35c3-4f9a-f89b-b5e0-78e1ec62d4ec
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1892-07-01T00:00:00Z,1892-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7ac43d17-480e-86e8-e5be-f5ff19739ea0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Thomas Larkham,Thomas Larkham,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7ac43d17-480e-86e8-e5be-f5ff19739ea0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1890-07-01T00:00:00Z,1890-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-99f30f3c-4666-92ea-bb7d-fa02f5a2daed
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Lady Howard of Fitzford,Lady Howard of Fitzford,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-99f30f3c-4666-92ea-bb7d-fa02f5a2daed
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1895-07-01T00:00:00Z,1895-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-40b7957f-4207-4f7d-f594-f17ca34a87cf
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-602f35c3-4f9a-f89b-b5e0-78e1ec62d4ec
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-7ac43d17-480e-86e8-e5be-f5ff19739ea0
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-99f30f3c-4666-92ea-bb7d-fa02f5a2daed
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Sydenham,Sydenham,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-40b7957f-4207-4f7d-f594-f17ca34a87cf
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-40b7957f-4207-4f7d-f594-f17ca34a87cf
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,point in time,1922-08-01T00:00:00Z,1922-08-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q880-092fbcb1-4c2b-382d-5143-3c58b51446c4
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,title of paper,Henry de Bracton,Henry de Bracton,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q880-092fbcb1-4c2b-382d-5143-3c58b51446c4
https://beyond-notability.wikibase.cloud/entity/Q880,Emma Louisa Radford,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q880-092fbcb1-4c2b-382d-5143-3c58b51446c4
