record_id,person,person_label,year,author,journal_std_title,journal_std_grp,volume,ads_record_id,ads_id
718,Q1706,Joan Radcliffe Kirk,1950,"Joan R Kirk
                                                Humphrey Case",Oxoniensia,Oxoniensia,15,3031999,37862
719,Q1706,Joan Radcliffe Kirk,1949,"Richard J C Atkinson
                                                Joan R Kirk",Oxoniensia,Oxoniensia,14,3031997,37862
720,Q1706,Joan Radcliffe Kirk,1953,Joan R Kirk,Archaeological Newsletter,Archaeological Newsletter,"4
                                        
                                        
                                            (12)",3123222,37862
721,Q1706,Joan Radcliffe Kirk,1952,Joan R Kirk,Oxoniensia,Oxoniensia,17-18,3032015,37862
722,Q1706,Joan Radcliffe Kirk,1954,"Richard G Goodchild
                                                Joan R Kirk",Oxoniensia,Oxoniensia,19,3032036,37862
723,Q1706,Joan Radcliffe Kirk,1952,"Joan R Kirk
                                                Edward T Leeds",Oxoniensia,Oxoniensia,17-18,3032027,37862
737,Q1707,Mary Doreen Lobel,NA,Mary D Lobel,Proceedings of the Suffolk Institute of Archaeology and Natural History,Proceedings of the Suffolk Institute of Archaeology and Natural History,21,3119060,21982
738,Q1707,Mary Doreen Lobel,NA,Mary D Lobel,Proceedings of the Suffolk Institute of Archaeology and Natural History,Proceedings of the Suffolk Institute of Archaeology and Natural History,21,3119059,21982
740,Q1707,Mary Doreen Lobel,NA,Mary D Lobel,Proceedings of the Suffolk Institute of Archaeology and Natural History,Proceedings of the Suffolk Institute of Archaeology and Natural History,21,3119058,21982
743,Q1715,Alison Nugent Young,1959,"Alison N Young
                                                Katherine M Richardson",Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,93,3186349,35672
744,Q1715,Alison Nugent Young,1958,Alison N Young,Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,"38
                                        
                                        
                                            (1-2(1-2))",3004076,35672
745,Q1715,Alison Nugent Young,1950,Alison N Young,Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,85,3186143,35672
746,Q1715,Alison Nugent Young,1952,Alison N Young,Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,87,3186195,35672
748,Q1715,Alison Nugent Young,1937,Alison N Young,Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,72,3185846,35672
749,Q1715,Alison Nugent Young,1955,Alison N Young,Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,89,3186257,35672
750,Q1715,Alison Nugent Young,1955,Alison N Young,Archaeological Newsletter,Archaeological Newsletter,"5
                                        
                                        
                                            (12)",3122900,35672
751,Q1715,Alison Nugent Young,1938,"Alison N Young
                                                Margaret Enid Crichton Mitchell",Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,73,3185867,35672
752,Q1715,Alison Nugent Young,1942,"Alison N Young
                                                A D Lacaille
                                                F E Zeuner",Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,77,3185954,35672
754,Q177,Katherine Ada Esdaile,1909,Katharine A Esdaile,Journal of Hellenic Studies,Journal of Hellenic Studies,29,3144112,43490
755,Q177,Katherine Ada Esdaile,1908,Katharine A Esdaile,Numismatic Chronicle,Numismatic Chronicle,8,3076047,43490
756,Q177,Katherine Ada Esdaile,NA,Katharine A Esdaile,Walpole Society Annual Volume,Walpole Society Annual Volume,15,3138650,43490
757,Q177,Katherine Ada Esdaile,1932,Katharine A Esdaile,Sussex Notes and Queries,Sussex Notes and Queries,4,3127556,43490
758,Q177,Katherine Ada Esdaile,NA,Katharine A Esdaile,RSA Journal,RSA Journal,78,3119648,43490
759,Q177,Katherine Ada Esdaile,NA,Katharine A Esdaile,RSA Journal,RSA Journal,78,3119646,43490
760,Q177,Katherine Ada Esdaile,NA,Katharine A Esdaile,Journal of the Royal Institute of British Architects,Journal of the Royal Institute of British Architects,40,3136152,43490
761,Q177,Katherine Ada Esdaile,NA,Katharine A Esdaile,RSA Journal,RSA Journal,78,3119647,43490
763,Q23,Eugénie Sellers Strong,1894,E Sellers,Journal of Hellenic Studies,Journal of Hellenic Studies,13,3143763,50164
764,Q23,Eugénie Sellers Strong,1894,Eugénie Sellers,Journal of Hellenic Studies,Journal of Hellenic Studies,14,3143796,55669
765,Q2555,Ione Gedye,1954,"Ian W Cornwall
                                                Ione Gedye",University of London Institute of Archaeology Bulletin,University of London Institute of Archaeology Bulletin,10,3121981,39659
766,Q256,Dorothy Mary Liddell,1933,D M Liddell,Proceedings of the Hampshire Field Club and Archaeological Society,Proceedings of the Hampshire Field Club and Archaeological Society,12,3132665,45455
767,Q256,Dorothy Mary Liddell,1932,D M Liddell,Proceedings of the Hampshire Field Club and Archaeological Society,Proceedings of the Hampshire Field Club and Archaeological Society,12,3132645,45455
768,Q256,Dorothy Mary Liddell,1887,D M Liddell,Proceedings of the Hampshire Field Club and Archaeological Society,Proceedings of the Hampshire Field Club and Archaeological Society,10,3132631,45455
769,Q256,Dorothy Mary Liddell,1929,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,1,3135545,45455
770,Q256,Dorothy Mary Liddell,1929,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,1,3135543,45455
771,Q256,Dorothy Mary Liddell,1935,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,1,3125943,45455
772,Q256,Dorothy Mary Liddell,1929,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,2,3135551,45455
773,Q256,Dorothy Mary Liddell,1938,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,[1938],3125958,45455
774,Q256,Dorothy Mary Liddell,1929,D M Liddell,Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,1,3135533,45455
776,Q2587,Henrietta Frances Davies,1936,Henrietta F Davies,The Archaeological Journal,The Archaeological Journal,93,3179706,37986
777,Q2639,Ethel Henrietta Rudkin,1932,Ethel H Rudkin,Folklore,Folklore,43,3112910,37468
778,Q2639,Ethel Henrietta Rudkin,1955,Ethel H Rudkin,Folklore,Folklore,"66
                                        
                                        
                                            (4)",3112580,37468
779,Q2639,Ethel Henrietta Rudkin,1933,Ethel H Rudkin,Folklore,Folklore,44,3112912,37468
780,Q2639,Ethel Henrietta Rudkin,1932,Ethel H Rudkin,Lincolnshire Magazine,Lincolnshire Magazine,1,3133447,37468
781,Q2639,Ethel Henrietta Rudkin,1960,"Ethel H Rudkin
                                                Dorothy M Owen",Lincolnshire Architectural and Archaeological Society Reports and Papers,Lincolnshire Architectural and Archaeological Society Reports and Papers,8,3125684,37468
783,Q2653,Monica Bardswell,1924,Monica Bardswell,Norfolk Archaeology,Norfolk Archaeology,"22
                                        
                                        
                                            (2)",3236738,25144
784,Q2653,Monica Bardswell,1925,Monica Bardswell,Norfolk Archaeology,Norfolk Archaeology,"22
                                        
                                        
                                            (3)",3236751,25144
785,Q2653,Monica Bardswell,1955,M Bardswell,Norfolk Archaeology,Norfolk Archaeology,"31
                                        
                                        
                                            (1)",3236961,37747
786,Q266,Mary Scarlet Holgate,1930,Mary S Holgate,Sussex Archaeological Collections,Sussex Archaeological Collections,71,3241671,44471
787,Q266,Mary Scarlet Holgate,1926,Mary S Holgate,Sussex Notes and Queries,Sussex Notes and Queries,1,3127387,44471
788,Q266,Mary Scarlet Holgate,1930,"Ernest Straker
                                                Mary S Holgate",Sussex Notes and Queries,Sussex Notes and Queries,3,3127503,44471
789,Q266,Mary Scarlet Holgate,1926,Mary S Holgate,Sussex Notes and Queries,Sussex Notes and Queries,1,3127373,44471
790,Q266,Mary Scarlet Holgate,1926,Mary S Holgate,Sussex Notes and Queries,Sussex Notes and Queries,1,3127414,44471
791,Q266,Mary Scarlet Holgate,1929,Mary S Holgate,Sussex Archaeological Collections,Sussex Archaeological Collections,70,3241647,44471
792,Q266,Mary Scarlet Holgate,1927,Mary S Holgate,Sussex Archaeological Collections,Sussex Archaeological Collections,68,3241619,44471
793,Q266,Mary Scarlet Holgate,1928,Mary S Holgate,Sussex Notes and Queries,Sussex Notes and Queries,2,3127437,44471
794,Q266,Mary Scarlet Holgate,1930,Mary S Holgate,Sussex Notes and Queries,Sussex Notes and Queries,3,3127515,44471
